"Ref","SpID","Grupo.taxon√≥mico","Familia","Genero.x","Especie.x","Habito","Origen","Regiones_Biogeograficas","Elevacion_Minima","Elevacion_Maxima","Comestible_humano","Alimento_animal","Artesanal","Cultural","Forraje","Medicinal","Ornamental","Toxico","Construccion","Combustible","Ecologico","Fijador_de_N2","Proteccion_suelos","Proteccion_agua","Cerca_viva","Industrial","TÌtulo","Region","Cita"
4,3686,"Rosidas","FABACEAE","Haematoxylum","Haematoxylum brasiletto","Arbusto  √å¬Årbol","Nativa","Andes  Llanura del Caribe","10m","1200m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,9211,"Rosidas","SAPINDACEAE","Cupania","Cupania americana","Arbolito  √å¬Årbol","Nativa","Andes  Llanura del Caribe  Pacifico  Valle del Cauca  Valle del Magdalena","80m","2340m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,3533,"Rosidas","FABACEAE","Cassia","Cassia fistula","√å¬Årbol","Nativa y cultivada","Amazonia  Andes  Llanura del Caribe  Orinoquia  Valle del Cauca  Valle del Magdalena","0m","1470m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,5524,"Rosidas","MALVACEAE","Scleronema","Scleronema praecox","√å¬Årbol","Nativa","Amazonia","100m","500m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,2575,"Rosidas","CLUSIACEAE","Garcinia","Garcinia madruno","Arbolito  √å¬Årbol","Nativa y cultivada","Amazonia  Andes  Guayana y Serrania de La Macarena  Orinoquia  Pacifico  Valle del Magdalena","0m","1700m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,5417,"Rosidas","MALVACEAE","Melochia","Melochia caracasana","Arbusto  √å¬Årbol","Nativa","Andes  Llanura del Caribe  Valle del Magdalena","0m","1800m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,3112,"Asteridas","ERICACEAE","Vaccinium","Vaccinium floribundum","Arbusto","Nativa","Andes  Sierra Nevada de Santa Marta","1600m","4600m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,4640,"Asteridas","LAMIACEAE","Salvia","Salvia bogotensis","Subarbusto  Arbusto","Nativa","Andes","2500m","4000m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,1853,"Rosidas","BURSERACEAE","Protium","Protium heptaphyllum","Arbusto  Arbolito  √å¬Årbol","Nativa","Amazonia  Orinoquia  Valle del Magdalena","20m","600m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,214,"Rosidas","ANACARDIACEAE","Spondias","Spondias mombin","√å¬Årbol","Nativa y cultivada","Amazonia  Andes  Guayana y Serrania de La Macarena  Islas Caribenas  Llanura del Caribe  Orinoquia  Pacifico  Sierra Nevada de Santa Marta  Valle del Cauca  Valle del Magdalena","0m","1960m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,3482,"Rosidas","FABACEAE","Brownea","Brownea coccinea","Arbusto  √å¬Årbol","Nativa y cultivada","Amazonia  Andes  Guayana y Serrania de La Macarena  Llanura del Caribe  Orinoquia  Pacifico  Valle del Magdalena","50m","700m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,4410,"SuperRosidas","GROSSULARIACEAE","Ribes","Ribes andicola","Arbusto","Nativa","Andes","2800m","3720m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,2578,"Rosidas","CLUSIACEAE","Garcinia","Garcinia mangostana","√å¬Årbol","Cultivada","Orinoquia  Valle del Magdalena","600m","600m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,4011,"Rosidas","FABACEAE","Piscidia","Piscidia carthagenensis","√å¬Årbol","Nativa","Islas Caribenas  Llanura del Caribe","0m","100m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,3565,"Rosidas","FABACEAE","Clitoria","Clitoria ternatea","Hierba  Arbusto  Trepadora","Naturalizada","Andes  Llanura del Caribe  Orinoquia  Pacifico  Valle del Cauca  Valle del Magdalena","20m","1500m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,1904,"SuperAsteridas","CACTACEAE","Acanthocereus","Acanthocereus tetragonus","Arbusto","Nativa","Andes  Islas Caribenas  Llanura del Caribe  Valle del Magdalena","0m","1300m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,724,"Asteridas","ARALIACEAE","Oreopanax","Oreopanax pallidus","Arbusto  Arbolito","Nativa","Andes","1700m","2866m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,215,"Rosidas","ANACARDIACEAE","Spondias","Spondias purpurea","√å¬Årbol","Nativa y cultivada","Andes  Llanura del Caribe  Pacifico  Valle del Magdalena","0m","1470m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,4720,"Magnolidae","LAURACEAE","Cinnamomum","Cinnamomum verum","√å¬Årbol","Cultivada","Amazonia  Orinoquia  Valle del Magdalena","200m","800m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,5566,"Rosidas","MALVACEAE","Triumfetta","Triumfetta lappula","Arbusto","Nativa","Amazonia  Andes  Islas Caribenas  Llanura del Caribe  Orinoquia  Pacifico  Valle del Magdalena","50m","1300m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,3391,"Rosidas","EUPHORBIACEAE","Tetrorchidium","Tetrorchidium andinum","Arbusto  √å¬Årbol","Nativa","Andes  Pacifico","30m","3150m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,3255,"Rosidas","EUPHORBIACEAE","Croton","Croton cupreatus","√å¬Årbol","Nativa","Andes","2000m","2250m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,9413,"Rosidas","SIMAROUBACEAE","Quassia","Quassia amara","Arbusto  Arbolito","Nativa y cultivada","Llanura del Caribe  Pacifico  Valle del Magdalena","10m","400m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,7885,"Eudicotiledoneas","PROTEACEAE","Panopsis","Panopsis yolombo","√å¬Årbol","Nativa","Andes","1100m","2600m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,1528,"Asteridas","ASTERACEAE","Pentacalia","Pentacalia ledifolia","Hierba  Arbusto","Nativa","Andes","2200m","4100m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,2098,"Rosidas","CANNABACEAE","Trema","Trema micrantha","Arbusto  √å¬Årbol","Nativa","Amazonia  Andes  Islas Caribenas  Llanura del Caribe  Orinoquia  Pacifico  Sierra Nevada de Santa Marta  Valle del Cauca  Valle del Magdalena","0m","2420m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,4090,"Rosidas","FABACEAE","Senna","Senna spectabilis","Arbolito  √å¬Årbol","Nativa","Andes  Valle del Cauca  Valle del Magdalena","160m","1800m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,4533,"Rosidas","HYPERICACEAE","Vismia","Vismia macrophylla","Arbusto  Arbolito  √å¬Årbol","Nativa","Amazonia  Andes  Orinoquia  Valle del Magdalena","5m","1400m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,1898,"Rosidas","BURSERACEAE","Trattinnickia","Trattinnickia lawrancei","√å¬Årbol","Nativa","Andes","200m","1160m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,9243,"Rosidas","SAPINDACEAE","Sapindus","Sapindus saponaria","Arbolito  √å¬Årbol","Nativa","Andes  Llanura del Caribe  Pacifico  Valle del Cauca  Valle del Magdalena","0m","2150m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,3228,"Rosidas","EUPHORBIACEAE","Codiaeum","Codiaeum variegatum","Arbusto","Cultivada","Amazonia  Andes  Islas Caribenas  Llanura del Caribe  Orinoquia  Pacifico","880m","1800m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,415,"Magnolidae","ANNONACEAE","Oxandra","Oxandra euneura","Arbolito","Nativa","Amazonia","100m","300m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,6516,"Rosidas","MELIACEAE","Trichilia","Trichilia hirta","Arbusto  √å¬Årbol","Nativa","Llanura del Caribe  Orinoquia  Pacifico  Valle del Magdalena","0m","700m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,9113,"SuperAsteridas","SANTALACEAE","Dendrophthora","Dendrophthora clavata","Arbusto  Hemipar√å√Åsita","Nativa","Andes  Sierra Nevada de Santa Marta","1940m","3900m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
4,6743,"Magnolidae","MYRISTICACEAE","Otoba","Otoba novogranatensis","Arbolito  √å¬Årbol","Nativa","Amazonia  Andes  Pacifico","0m","2150m",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia","Todas","Bernal, H., Garcia, H., & Quevedo, G. (2011). Pautas para el conocimiento, conservacion y uso sostenible de las plantas medicinales nativas en Colombia. Ministerio de Ambiente, Vivienda y Desarrollo Territorial."
